mir	auto	count
hsa-miR-4460	auto_regulate	1
hsa-miR-202-5p	auto_regulate	1
hsa-miR-202-5p	no_feedback	3
hsa-miR-3591-3p	no_feedback	2
hsa-miR-3591-3p	auto_regulate	1
hsa-miR-4301	auto_regulate	3
hsa-miR-4301	no_feedback	1
hsa-miR-506-5p	no_feedback	2
hsa-miR-506-5p	auto_regulate	2
hsa-miR-873-3p	auto_regulate	4
hsa-miR-4667-5p	auto_regulate	5
hsa-miR-4667-5p	no_feedback	3
hsa-miR-4700-5p	auto_regulate	5
hsa-miR-4700-5p	no_feedback	3
hsa-miR-4731-5p	auto_regulate	12
hsa-miR-4731-5p	no_feedback	9
hsa-miR-8089	auto_regulate	5
hsa-miR-8089	no_feedback	3
hsa-miR-516a-5p	auto_regulate	1
hsa-miR-3116	auto_regulate	1
hsa-miR-6849-3p	auto_regulate	8
hsa-miR-6849-3p	no_feedback	8
hsa-miR-4682	auto_regulate	1
hsa-miR-4682	no_feedback	1
hsa-miR-924	no_feedback	1
hsa-miR-924	auto_regulate	1
hsa-miR-5007-5p	no_feedback	2
hsa-miR-5007-5p	auto_regulate	1
hsa-miR-6830-3p	no_feedback	1
hsa-miR-6830-3p	auto_regulate	4
hsa-miR-8056	no_feedback	1
hsa-miR-8056	auto_regulate	1
hsa-miR-4681	no_feedback	2
hsa-miR-4681	auto_regulate	2
hsa-miR-4802-3p	no_feedback	2
hsa-miR-4802-3p	auto_regulate	1
hsa-miR-3136-5p	no_feedback	2
hsa-miR-4439	no_feedback	2
hsa-miR-6857-3p	no_feedback	4
hsa-miR-7153-5p	no_feedback	1
hsa-miR-7153-5p	auto_regulate	1
hsa-miR-6165	auto_regulate	4
hsa-miR-6165	no_feedback	3
hsa-miR-5186	no_feedback	4
hsa-miR-5186	auto_regulate	3
hsa-miR-4749-3p	auto_regulate	5
hsa-miR-4749-3p	no_feedback	1
hsa-miR-4450	no_feedback	2
hsa-miR-4450	auto_regulate	2
hsa-miR-134-3p	auto_regulate	2
hsa-miR-134-3p	no_feedback	1
hsa-miR-4471	auto_regulate	3
hsa-miR-8059	auto_regulate	3
hsa-miR-5589-3p	auto_regulate	4
hsa-miR-5589-3p	no_feedback	4
hsa-miR-345-3p	auto_regulate	2
hsa-miR-345-3p	no_feedback	2
hsa-miR-4732-3p	auto_regulate	1
hsa-miR-6736-3p	auto_regulate	4
hsa-miR-6736-3p	no_feedback	1
hsa-miR-4797-5p	no_feedback	6
hsa-miR-4797-5p	auto_regulate	4
hsa-miR-1972	auto_regulate	3
hsa-miR-1972	no_feedback	2
hsa-miR-5187-5p	no_feedback	2
hsa-miR-5187-5p	auto_regulate	3
hsa-miR-6728-5p	auto_regulate	3
hsa-miR-6728-5p	no_feedback	3
hsa-miR-5698	auto_regulate	11
hsa-miR-5698	no_feedback	6
hsa-miR-200b-5p	auto_regulate	1
hsa-miR-200b-5p	no_feedback	1
hsa-miR-200a-5p	auto_regulate	1
hsa-miR-200a-5p	no_feedback	2
hsa-miR-4313	auto_regulate	4
hsa-miR-6755-3p	auto_regulate	1
hsa-miR-545-5p	no_feedback	1
hsa-miR-545-5p	auto_regulate	4
hsa-miR-4641	auto_regulate	2
hsa-miR-653-3p	auto_regulate	1
hsa-miR-642a-3p	no_feedback	1
hsa-miR-642b-3p	no_feedback	1
hsa-miR-3191-3p	no_feedback	1
hsa-miR-3191-3p	auto_regulate	2
hsa-miR-7110-3p	no_feedback	5
hsa-miR-7110-3p	auto_regulate	5
hsa-miR-4716-3p	auto_regulate	7
hsa-miR-4716-3p	no_feedback	3
hsa-miR-6794-5p	auto_regulate	7
hsa-miR-6794-5p	no_feedback	3
hsa-miR-6870-5p	auto_regulate	8
hsa-miR-6870-5p	no_feedback	4
hsa-miR-7111-5p	auto_regulate	8
hsa-miR-7111-5p	no_feedback	4
hsa-miR-6502-3p	no_feedback	2
hsa-miR-376a-2-5p	auto_regulate	2
hsa-miR-4419a	no_feedback	7
hsa-miR-4419a	auto_regulate	11
hsa-miR-4510	auto_regulate	12
hsa-miR-4510	no_feedback	7
hsa-miR-4728-5p	no_feedback	14
hsa-miR-4728-5p	auto_regulate	15
hsa-miR-6127	no_feedback	7
hsa-miR-6127	auto_regulate	11
hsa-miR-6129	no_feedback	7
hsa-miR-6129	auto_regulate	11
hsa-miR-6130	no_feedback	7
hsa-miR-6130	auto_regulate	11
hsa-miR-6133	no_feedback	7
hsa-miR-6133	auto_regulate	11
hsa-miR-6785-5p	no_feedback	14
hsa-miR-6785-5p	auto_regulate	15
hsa-miR-6834-5p	auto_regulate	4
hsa-miR-6834-5p	no_feedback	1
hsa-miR-6883-5p	no_feedback	14
hsa-miR-6883-5p	auto_regulate	15
hsa-miR-4283	auto_regulate	3
hsa-miR-4283	no_feedback	1
hsa-miR-6846-5p	auto_regulate	6
hsa-miR-6848-5p	auto_regulate	6
hsa-miR-381-5p	no_feedback	1
hsa-miR-381-5p	auto_regulate	1
hsa-miR-2053	no_feedback	1
hsa-miR-2053	auto_regulate	1
hsa-miR-4756-3p	no_feedback	3
hsa-miR-4756-3p	auto_regulate	2
hsa-miR-4770	auto_regulate	3
hsa-miR-4770	no_feedback	3
hsa-miR-1273f	auto_regulate	2
hsa-miR-1273f	no_feedback	2
hsa-miR-6088	auto_regulate	3
hsa-miR-6088	no_feedback	3
hsa-miR-4684-5p	auto_regulate	4
hsa-miR-4684-5p	no_feedback	1
hsa-miR-7112-5p	auto_regulate	2
hsa-miR-7112-5p	no_feedback	4
hsa-miR-7974	auto_regulate	2
hsa-miR-4755-3p	auto_regulate	3
hsa-miR-4755-3p	no_feedback	3
hsa-miR-5006-5p	auto_regulate	2
hsa-miR-3938	auto_regulate	2
hsa-miR-3938	no_feedback	1
hsa-miR-4755-5p	no_feedback	3
hsa-miR-4755-5p	auto_regulate	13
hsa-miR-5006-3p	no_feedback	3
hsa-miR-5006-3p	auto_regulate	12
hsa-miR-6832-3p	auto_regulate	12
hsa-miR-6832-3p	no_feedback	4
hsa-miR-4530	auto_regulate	5
hsa-miR-4530	no_feedback	2
hsa-miR-6858-3p	auto_regulate	2
hsa-miR-6858-3p	no_feedback	2
hsa-miR-6508-5p	no_feedback	1
hsa-miR-6508-5p	auto_regulate	1
hsa-miR-8067	no_feedback	1
hsa-miR-8067	auto_regulate	1
hsa-miR-643	auto_regulate	2
hsa-miR-643	no_feedback	1
hsa-miR-3591-5p	no_feedback	2
hsa-miR-3591-5p	auto_regulate	3
hsa-miR-6730-5p	auto_regulate	3
hsa-miR-6730-5p	no_feedback	2
hsa-miR-4766-3p	auto_regulate	2
hsa-miR-4766-3p	no_feedback	1
hsa-miR-758-5p	no_feedback	3
hsa-miR-758-5p	auto_regulate	3
hsa-miR-6880-5p	no_feedback	8
hsa-miR-6880-5p	auto_regulate	6
hsa-miR-5692c	auto_regulate	5
hsa-miR-5692c	no_feedback	2
hsa-miR-5692b	auto_regulate	5
hsa-miR-5692b	no_feedback	2
hsa-miR-4536-5p	no_feedback	3
hsa-miR-4666b	auto_regulate	4
hsa-miR-4666b	no_feedback	1
hsa-miR-29b-1-5p	no_feedback	1
hsa-miR-29b-1-5p	auto_regulate	3
hsa-miR-550a-3-5p	auto_regulate	2
hsa-miR-550a-3-5p	no_feedback	2
hsa-miR-1271-3p	auto_regulate	2
hsa-miR-1271-3p	no_feedback	2
hsa-miR-550b-2-5p	auto_regulate	5
hsa-miR-329-5p	auto_regulate	4
hsa-miR-329-5p	no_feedback	1
hsa-miR-6796-3p	no_feedback	3
hsa-miR-6796-3p	auto_regulate	1
hsa-miR-4255	no_feedback	1
hsa-miR-4255	auto_regulate	2
hsa-miR-138-1-3p	no_feedback	2
hsa-miR-138-1-3p	auto_regulate	4
hsa-miR-4303	auto_regulate	2
hsa-miR-4303	no_feedback	1
hsa-miR-4534	no_feedback	4
hsa-miR-4534	auto_regulate	4
hsa-miR-1245b-3p	auto_regulate	1
hsa-miR-8082	no_feedback	4
hsa-miR-8082	auto_regulate	4
hsa-miR-5190	auto_regulate	2
hsa-miR-5190	no_feedback	1
hsa-miR-7845-5p	auto_regulate	3
hsa-miR-7845-5p	no_feedback	2
hsa-miR-6128	auto_regulate	3
hsa-miR-410-5p	auto_regulate	2
hsa-miR-494-5p	auto_regulate	1
hsa-miR-323b-5p	auto_regulate	1
hsa-miR-4327	auto_regulate	2
hsa-miR-4327	no_feedback	2
hsa-miR-6757-3p	auto_regulate	3
hsa-miR-6757-3p	no_feedback	2
hsa-miR-4269	no_feedback	1
hsa-miR-4269	auto_regulate	1
hsa-miR-6715b-5p	no_feedback	1
hsa-miR-6715b-5p	auto_regulate	1
hsa-miR-3180-5p	no_feedback	4
hsa-miR-3180-5p	auto_regulate	6
hsa-miR-6878-5p	no_feedback	4
hsa-miR-6878-5p	auto_regulate	13
hsa-miR-4433a-3p	auto_regulate	10
hsa-miR-4433a-3p	no_feedback	4
hsa-miR-3614-3p	no_feedback	3
hsa-miR-3614-3p	auto_regulate	2
hsa-miR-7641	auto_regulate	3
hsa-miR-7641	no_feedback	1
hsa-miR-759	no_feedback	3
hsa-miR-759	auto_regulate	3
hsa-miR-4520-3p	no_feedback	1
hsa-miR-302b-5p	no_feedback	5
hsa-miR-302b-5p	auto_regulate	4
hsa-miR-302d-5p	no_feedback	4
hsa-miR-302d-5p	auto_regulate	4
hsa-miR-4274	auto_regulate	1
hsa-miR-7109-3p	auto_regulate	2
hsa-miR-7109-3p	no_feedback	1
hsa-miR-6875-3p	auto_regulate	8
hsa-miR-6875-3p	no_feedback	4
hsa-miR-3682-3p	no_feedback	1
hsa-miR-7846-3p	no_feedback	1
hsa-miR-7846-3p	auto_regulate	1
hsa-miR-6739-3p	no_feedback	2
hsa-miR-6739-3p	auto_regulate	2
hsa-miR-1306-5p	no_feedback	3
hsa-miR-1306-5p	auto_regulate	3
hsa-miR-3126-3p	no_feedback	1
hsa-miR-3126-3p	auto_regulate	1
hsa-miR-876-5p	auto_regulate	1
hsa-miR-876-5p	no_feedback	1
hsa-miR-3167	auto_regulate	1
hsa-miR-3167	no_feedback	1
hsa-miR-2276-3p	auto_regulate	2
hsa-miR-5003-5p	auto_regulate	3
hsa-miR-5003-5p	no_feedback	3
hsa-miR-7112-3p	auto_regulate	3
hsa-miR-3156-3p	auto_regulate	4
hsa-miR-3156-3p	no_feedback	1
hsa-miR-3974	no_feedback	1
hsa-miR-5691	auto_regulate	2
hsa-miR-5691	no_feedback	4
hsa-miR-6805-3p	auto_regulate	2
hsa-miR-6805-3p	no_feedback	4
hsa-miR-6080	no_feedback	1
hsa-miR-6890-3p	no_feedback	8
hsa-miR-6890-3p	auto_regulate	8
hsa-miR-676-3p	auto_regulate	2
hsa-miR-676-3p	no_feedback	2
hsa-miR-5009-3p	no_feedback	1
hsa-miR-5009-3p	auto_regulate	3
hsa-miR-4307	auto_regulate	2
hsa-miR-4307	no_feedback	2
hsa-miR-450b-3p	no_feedback	6
hsa-miR-450b-3p	auto_regulate	1
hsa-miR-4769-3p	auto_regulate	2
hsa-miR-4769-3p	no_feedback	1
hsa-miR-6817-5p	auto_regulate	2
hsa-miR-6817-5p	no_feedback	1
hsa-miR-4765	no_feedback	1
hsa-miR-4765	auto_regulate	2
hsa-miR-6751-5p	auto_regulate	2
hsa-miR-6752-5p	auto_regulate	6
hsa-miR-6752-5p	no_feedback	1
hsa-miR-6777-5p	auto_regulate	5
hsa-miR-6777-5p	no_feedback	3
hsa-miR-6803-5p	auto_regulate	3
hsa-miR-6835-5p	auto_regulate	3
hsa-miR-6835-5p	no_feedback	2
hsa-miR-6842-5p	auto_regulate	6
hsa-miR-6842-5p	no_feedback	1
hsa-miR-6889-5p	auto_regulate	6
hsa-miR-6889-5p	no_feedback	2
hsa-miR-7110-5p	auto_regulate	6
hsa-miR-7110-5p	no_feedback	1
hsa-miR-7844-5p	no_feedback	3
hsa-miR-7844-5p	auto_regulate	3
hsa-miR-4330	auto_regulate	2
hsa-miR-4793-3p	auto_regulate	7
hsa-miR-4793-3p	no_feedback	3
hsa-miR-6715a-3p	no_feedback	2
hsa-miR-6715a-3p	auto_regulate	3
hsa-miR-3152-5p	auto_regulate	3
hsa-miR-520a-5p	no_feedback	4
hsa-miR-520a-5p	auto_regulate	4
hsa-miR-525-5p	no_feedback	4
hsa-miR-525-5p	auto_regulate	4
hsa-miR-1207-3p	auto_regulate	2
hsa-miR-1207-3p	no_feedback	1
hsa-miR-3135a	no_feedback	1
hsa-miR-3135a	auto_regulate	1
hsa-miR-497-3p	auto_regulate	7
hsa-miR-497-3p	no_feedback	1
hsa-miR-3934-3p	auto_regulate	1
hsa-miR-3934-3p	no_feedback	2
hsa-miR-6854-5p	no_feedback	2
hsa-miR-3913-3p	auto_regulate	2
hsa-miR-4276	auto_regulate	3
hsa-miR-4276	no_feedback	1
hsa-miR-3942-3p	no_feedback	1
hsa-miR-3942-3p	auto_regulate	3
hsa-miR-4469	auto_regulate	12
hsa-miR-4469	no_feedback	4
hsa-miR-7977	auto_regulate	8
hsa-miR-7977	no_feedback	6
hsa-miR-5701	auto_regulate	2
hsa-miR-5701	no_feedback	6
hsa-miR-223-5p	no_feedback	5
hsa-miR-223-5p	auto_regulate	8
hsa-miR-3670	auto_regulate	2
hsa-miR-3670	no_feedback	1
hsa-miR-4789-3p	no_feedback	4
hsa-miR-4789-3p	auto_regulate	8
hsa-miR-6841-3p	auto_regulate	2
hsa-miR-96-3p	auto_regulate	1
hsa-miR-96-3p	no_feedback	2
hsa-miR-2681-3p	no_feedback	2
hsa-miR-4708-5p	no_feedback	3
hsa-miR-4708-5p	auto_regulate	1
hsa-miR-4712-3p	auto_regulate	1
hsa-miR-6516-3p	auto_regulate	1
hsa-miR-6516-3p	no_feedback	1
hsa-miR-4804-3p	no_feedback	2
hsa-miR-4804-3p	auto_regulate	2
hsa-miR-4659a-5p	no_feedback	3
hsa-miR-4659a-5p	auto_regulate	4
hsa-miR-4659b-5p	no_feedback	3
hsa-miR-4659b-5p	auto_regulate	4
hsa-miR-4802-5p	no_feedback	2
hsa-miR-4802-5p	auto_regulate	3
hsa-miR-6894-5p	no_feedback	2
hsa-miR-6894-5p	auto_regulate	7
hsa-miR-7154-3p	auto_regulate	7
hsa-miR-7154-3p	no_feedback	2
hsa-miR-5683	no_feedback	3
hsa-miR-5683	auto_regulate	3
hsa-miR-5690	no_feedback	4
hsa-miR-5690	auto_regulate	3
hsa-miR-3978	auto_regulate	2
hsa-miR-5093	no_feedback	3
hsa-miR-5093	auto_regulate	1
hsa-miR-8069	auto_regulate	2
hsa-miR-8075	auto_regulate	3
hsa-miR-3926	auto_regulate	4
hsa-miR-3926	no_feedback	3
hsa-miR-7154-5p	auto_regulate	2
hsa-miR-5681b	auto_regulate	4
hsa-miR-5681b	no_feedback	1
hsa-miR-1261	auto_regulate	2
hsa-miR-1261	no_feedback	1
hsa-miR-8081	auto_regulate	4
hsa-miR-8081	no_feedback	1
hsa-miR-3120-5p	no_feedback	2
hsa-miR-3120-5p	auto_regulate	6
hsa-miR-4743-3p	no_feedback	1
hsa-miR-4743-3p	auto_regulate	5
hsa-miR-6807-3p	auto_regulate	3
hsa-miR-6807-3p	no_feedback	2
hsa-miR-4468	auto_regulate	1
hsa-miR-4468	no_feedback	2
hsa-miR-640	no_feedback	2
hsa-miR-640	auto_regulate	1
hsa-miR-4753-3p	no_feedback	3
hsa-miR-4753-3p	auto_regulate	10
hsa-miR-556-3p	auto_regulate	4
hsa-miR-556-3p	no_feedback	1
hsa-miR-4457	auto_regulate	1
hsa-miR-4457	no_feedback	3
hsa-miR-302f	auto_regulate	4
hsa-miR-302f	no_feedback	5
hsa-miR-487a-5p	auto_regulate	1
hsa-miR-487b-5p	auto_regulate	1
hsa-miR-4790-3p	no_feedback	3
hsa-miR-4790-3p	auto_regulate	2
hsa-miR-205-3p	no_feedback	3
hsa-miR-205-3p	auto_regulate	3
hsa-miR-6830-5p	auto_regulate	4
hsa-miR-4646-3p	auto_regulate	2
hsa-miR-1233-5p	auto_regulate	8
hsa-miR-1233-5p	no_feedback	3
hsa-miR-6778-5p	auto_regulate	7
hsa-miR-6778-5p	no_feedback	3
hsa-miR-4722-3p	auto_regulate	8
hsa-miR-4722-3p	no_feedback	4
hsa-miR-6727-3p	auto_regulate	8
hsa-miR-6727-3p	no_feedback	4
hsa-miR-6868-5p	auto_regulate	5
hsa-miR-6868-5p	no_feedback	1
hsa-miR-4687-5p	no_feedback	2
hsa-miR-4687-5p	auto_regulate	2
hsa-miR-6779-3p	auto_regulate	1
hsa-miR-6779-3p	no_feedback	1
hsa-miR-6853-5p	auto_regulate	2
hsa-miR-4475	auto_regulate	2
hsa-miR-4475	no_feedback	1
hsa-miR-3918	auto_regulate	3
hsa-miR-4640-5p	auto_regulate	4
hsa-miR-4640-5p	no_feedback	1
hsa-miR-4726-5p	auto_regulate	4
hsa-miR-4726-5p	no_feedback	1
hsa-miR-6501-3p	no_feedback	4
hsa-miR-6501-3p	auto_regulate	2
hsa-miR-6895-5p	auto_regulate	2
hsa-miR-6895-5p	no_feedback	2
hsa-miR-8057	auto_regulate	1
hsa-miR-8057	no_feedback	1
hsa-miR-4445-3p	auto_regulate	1
hsa-miR-6507-3p	auto_regulate	5
hsa-miR-6507-3p	no_feedback	2
hsa-miR-6499-3p	no_feedback	10
hsa-miR-6499-3p	auto_regulate	15
hsa-miR-6815-5p	no_feedback	2
hsa-miR-6815-5p	auto_regulate	1
hsa-miR-6865-5p	no_feedback	2
hsa-miR-6865-5p	auto_regulate	1
hsa-miR-323b-3p	auto_regulate	1
hsa-miR-323b-3p	no_feedback	1
hsa-miR-4434	no_feedback	5
hsa-miR-4434	auto_regulate	10
hsa-miR-5703	no_feedback	5
hsa-miR-5703	auto_regulate	10
hsa-miR-4481	no_feedback	5
hsa-miR-4481	auto_regulate	5
hsa-miR-4745-5p	no_feedback	5
hsa-miR-4745-5p	auto_regulate	5
hsa-miR-3688-3p	no_feedback	3
hsa-miR-3688-3p	auto_regulate	1
hsa-miR-891b	no_feedback	2
hsa-miR-891b	auto_regulate	1
hsa-miR-5585-5p	auto_regulate	1
hsa-miR-6888-5p	auto_regulate	6
hsa-miR-6888-5p	no_feedback	4
hsa-miR-3179	no_feedback	5
hsa-miR-3179	auto_regulate	8
hsa-miR-4639-3p	auto_regulate	5
hsa-miR-4639-3p	no_feedback	2
hsa-miR-6810-5p	no_feedback	2
hsa-miR-6810-5p	auto_regulate	3
hsa-miR-1255a	auto_regulate	2
hsa-miR-1255a	no_feedback	2
hsa-miR-1255b-5p	auto_regulate	2
hsa-miR-1255b-5p	no_feedback	2
hsa-miR-4700-3p	no_feedback	3
hsa-miR-4700-3p	auto_regulate	2
hsa-miR-4740-5p	no_feedback	1
hsa-miR-539-3p	auto_regulate	2
hsa-miR-539-3p	no_feedback	2
hsa-miR-4688	auto_regulate	4
hsa-miR-4688	no_feedback	3
hsa-miR-6743-5p	auto_regulate	4
hsa-miR-6743-5p	no_feedback	3
hsa-miR-6789-5p	auto_regulate	2
hsa-miR-6789-5p	no_feedback	1
hsa-miR-5004-3p	auto_regulate	1
hsa-miR-6514-5p	auto_regulate	3
hsa-miR-6514-5p	no_feedback	4
hsa-miR-1537-5p	no_feedback	2
hsa-miR-4308	auto_regulate	4
hsa-miR-4308	no_feedback	1
hsa-miR-4292	auto_regulate	4
hsa-miR-4292	no_feedback	2
hsa-miR-4291	no_feedback	2
hsa-miR-4291	auto_regulate	4
hsa-miR-6791-5p	auto_regulate	4
hsa-miR-6791-5p	no_feedback	2
hsa-miR-1-5p	auto_regulate	2
hsa-miR-4714-3p	no_feedback	1
hsa-miR-4714-3p	auto_regulate	1
hsa-miR-1269a	auto_regulate	1
hsa-miR-1269a	no_feedback	1
hsa-miR-1269b	no_feedback	1
hsa-miR-4529-3p	no_feedback	2
hsa-miR-4520-2-3p	no_feedback	1
hsa-miR-5009-5p	no_feedback	1
hsa-miR-7850-5p	auto_regulate	1
hsa-miR-7850-5p	no_feedback	4
hsa-miR-8058	no_feedback	1
hsa-miR-4494	no_feedback	4
hsa-miR-4494	auto_regulate	1
hsa-miR-499b-5p	no_feedback	1
hsa-miR-493-5p	auto_regulate	3
hsa-miR-493-5p	no_feedback	3
hsa-miR-6758-3p	auto_regulate	3
hsa-miR-6758-3p	no_feedback	3
hsa-miR-627-5p	auto_regulate	3
hsa-miR-8055	auto_regulate	6
hsa-miR-8055	no_feedback	3
hsa-miR-4474-3p	auto_regulate	4
hsa-miR-4474-3p	no_feedback	1
hsa-miR-3140-5p	auto_regulate	4
hsa-miR-3140-5p	no_feedback	2
hsa-miR-3667-5p	auto_regulate	3
hsa-miR-4761-5p	auto_regulate	5
hsa-miR-4761-5p	no_feedback	1
hsa-miR-6801-5p	auto_regulate	3
hsa-miR-3605-5p	no_feedback	2
hsa-miR-363-5p	auto_regulate	7
hsa-miR-363-5p	no_feedback	2
hsa-miR-369-3p	auto_regulate	3
hsa-miR-369-3p	no_feedback	2
hsa-miR-323a-5p	auto_regulate	2
hsa-miR-4483	auto_regulate	6
hsa-miR-4483	no_feedback	1
hsa-miR-6745	auto_regulate	7
hsa-miR-6745	no_feedback	2
hsa-miR-8074	auto_regulate	2
hsa-miR-1238-5p	no_feedback	3
hsa-miR-1238-5p	auto_regulate	1
hsa-miR-4658	auto_regulate	1
hsa-miR-4658	no_feedback	1
hsa-miR-4758-5p	no_feedback	3
hsa-miR-4758-5p	auto_regulate	1
hsa-miR-6790-5p	auto_regulate	1
hsa-miR-6790-5p	no_feedback	1
hsa-miR-100-3p	auto_regulate	4
hsa-miR-514b-5p	no_feedback	3
hsa-miR-514b-5p	auto_regulate	2
hsa-miR-6741-3p	auto_regulate	2
hsa-miR-6741-3p	no_feedback	3
hsa-miR-4774-3p	auto_regulate	3
hsa-miR-20b-3p	auto_regulate	4
hsa-miR-1343-3p	no_feedback	6
hsa-miR-1343-3p	auto_regulate	2
hsa-miR-6783-3p	no_feedback	6
hsa-miR-6783-3p	auto_regulate	2
hsa-miR-4662a-5p	auto_regulate	3
hsa-miR-4662a-5p	no_feedback	1
hsa-miR-3129-3p	auto_regulate	2
hsa-miR-3129-3p	no_feedback	1
hsa-miR-5583-5p	auto_regulate	2
hsa-miR-5583-5p	no_feedback	1
hsa-miR-4762-5p	no_feedback	7
hsa-miR-4762-5p	auto_regulate	8
hsa-miR-1247-3p	no_feedback	5
hsa-miR-1247-3p	auto_regulate	6
hsa-miR-1265	auto_regulate	1
hsa-miR-1265	no_feedback	1
hsa-miR-2355-3p	no_feedback	2
hsa-miR-2355-3p	auto_regulate	1
hsa-miR-4776-3p	no_feedback	4
hsa-miR-4776-3p	auto_regulate	4
hsa-miR-6837-3p	auto_regulate	2
hsa-miR-6868-3p	no_feedback	2
hsa-miR-6868-3p	auto_regulate	6
hsa-miR-4433a-5p	auto_regulate	5
hsa-miR-4721	no_feedback	3
hsa-miR-4721	auto_regulate	1
hsa-miR-4653-3p	auto_regulate	1
hsa-miR-4653-3p	no_feedback	1
hsa-miR-514a-5p	auto_regulate	1
hsa-miR-6861-5p	auto_regulate	1
hsa-miR-6757-5p	no_feedback	3
hsa-miR-6757-5p	auto_regulate	5
hsa-miR-621	no_feedback	1
hsa-miR-621	auto_regulate	1
hsa-miR-675-3p	auto_regulate	4
hsa-miR-675-3p	no_feedback	1
hsa-miR-3149	auto_regulate	5
hsa-miR-3149	no_feedback	3
hsa-miR-3672	auto_regulate	4
hsa-miR-3672	no_feedback	1
hsa-miR-6864-3p	auto_regulate	4
hsa-miR-6864-3p	no_feedback	1
hsa-miR-6882-3p	auto_regulate	2
hsa-miR-4705	auto_regulate	1
hsa-miR-4705	no_feedback	1
hsa-miR-587	auto_regulate	3
hsa-miR-587	no_feedback	3
hsa-miR-4691-3p	auto_regulate	5
hsa-miR-4691-3p	no_feedback	1
hsa-miR-593-3p	no_feedback	2
hsa-miR-6818-3p	no_feedback	1
hsa-miR-6818-3p	auto_regulate	1
hsa-miR-6895-3p	no_feedback	1
hsa-miR-6895-3p	auto_regulate	2
hsa-miR-3202	no_feedback	8
hsa-miR-3202	auto_regulate	8
hsa-miR-4762-3p	auto_regulate	1
hsa-miR-4762-3p	no_feedback	1
hsa-miR-3689a-5p	auto_regulate	1
hsa-miR-3689b-5p	auto_regulate	1
hsa-miR-3689e	auto_regulate	1
hsa-miR-3689f	auto_regulate	1
hsa-miR-1272	auto_regulate	3
hsa-miR-1272	no_feedback	2
hsa-miR-6724-5p	no_feedback	1
hsa-miR-6724-5p	auto_regulate	1
hsa-miR-6773-5p	no_feedback	1
hsa-miR-6773-5p	auto_regulate	1
hsa-miR-5194	auto_regulate	4
hsa-miR-5194	no_feedback	4
hsa-miR-6738-5p	auto_regulate	4
hsa-miR-6738-5p	no_feedback	4
hsa-miR-6069	no_feedback	2
hsa-miR-6069	auto_regulate	2
hsa-miR-4505	no_feedback	4
hsa-miR-4505	auto_regulate	6
hsa-miR-6842-3p	no_feedback	2
hsa-miR-6842-3p	auto_regulate	2
hsa-miR-4525	no_feedback	2
hsa-miR-4525	auto_regulate	5
hsa-miR-5010-5p	no_feedback	2
hsa-miR-5010-5p	auto_regulate	5
hsa-miR-6873-5p	no_feedback	4
hsa-miR-6873-5p	auto_regulate	4
hsa-miR-7973	auto_regulate	2
hsa-miR-2467-3p	auto_regulate	14
hsa-miR-2467-3p	no_feedback	4
hsa-miR-6746-3p	auto_regulate	1
hsa-miR-6746-3p	no_feedback	1
hsa-miR-1185-5p	auto_regulate	2
hsa-miR-1185-5p	no_feedback	2
hsa-miR-3679-5p	auto_regulate	1
hsa-miR-3679-5p	no_feedback	2
hsa-miR-219a-2-3p	no_feedback	1
hsa-miR-219a-2-3p	auto_regulate	3
hsa-miR-141-5p	no_feedback	1
hsa-miR-141-5p	auto_regulate	6
hsa-miR-5195-3p	auto_regulate	2
hsa-miR-5195-3p	no_feedback	1
hsa-miR-3151-5p	auto_regulate	4
hsa-miR-3151-5p	no_feedback	2
hsa-miR-6742-5p	auto_regulate	6
hsa-miR-6742-5p	no_feedback	2
hsa-miR-6742-3p	no_feedback	4
hsa-miR-6742-3p	auto_regulate	5
hsa-miR-6776-5p	auto_regulate	6
hsa-miR-6776-5p	no_feedback	3
hsa-miR-1275	no_feedback	2
hsa-miR-1275	auto_regulate	4
hsa-miR-4665-5p	no_feedback	2
hsa-miR-4665-5p	auto_regulate	4
hsa-miR-4747-3p	auto_regulate	1
hsa-miR-6761-5p	auto_regulate	3
hsa-miR-6761-5p	no_feedback	3
hsa-miR-6823-5p	auto_regulate	5
hsa-miR-6823-5p	no_feedback	3
hsa-miR-604	auto_regulate	3
hsa-miR-604	no_feedback	1
hsa-miR-647	auto_regulate	4
hsa-miR-647	no_feedback	1
hsa-miR-5693	auto_regulate	7
hsa-miR-5693	no_feedback	5
hsa-miR-6732-5p	auto_regulate	5
hsa-miR-6732-5p	no_feedback	4
hsa-miR-6762-3p	auto_regulate	4
hsa-miR-6762-3p	no_feedback	2
hsa-miR-4763-5p	auto_regulate	2
hsa-miR-4763-5p	no_feedback	3
hsa-miR-6894-3p	auto_regulate	1
hsa-miR-6894-3p	no_feedback	1
hsa-miR-6804-3p	no_feedback	1
hsa-miR-6804-3p	auto_regulate	1
hsa-miR-3171	auto_regulate	2
hsa-miR-3171	no_feedback	1
hsa-miR-5004-5p	auto_regulate	1
hsa-miR-5004-5p	no_feedback	2
hsa-miR-3064-3p	auto_regulate	2
hsa-miR-3064-3p	no_feedback	3
hsa-miR-3940-3p	auto_regulate	5
hsa-miR-6746-5p	auto_regulate	3
hsa-miR-6746-5p	no_feedback	6
hsa-miR-1976	auto_regulate	7
hsa-miR-1976	no_feedback	5
hsa-miR-3653-5p	auto_regulate	10
